source_file	source_group	line_number	terms	reference_state	line_text
code_inventory_analysis/notebook_sources/drive_nested_proteinmpnn/colab_notebooks/quickdemo_wAF2.ipynb.py.txt	historical_notebook_source_export	377	model_name	active_or_text	"model_param = data.get_model_haiku_params(model_name=""model_3_ptm"", data_dir=""."")"
code_inventory_analysis/notebook_sources/drive_nested_proteinmpnn/colab_notebooks/quickdemo_wAF2.ipynb.py.txt	historical_notebook_source_export	385	model_name	active_or_text	"params = data.get_model_haiku_params(model_name=f""model_{k}_ptm"", data_dir=""."")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	33	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import loss_nll, loss_smoothed, gather_edges, gather_nodes, gather_nodes_t, cat_neighbors_nodes, _scores, _S_to_seq, tied_featurize, parse_PDB
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	34	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import StructureDataset, StructureDatasetPDB, ProteinMPNN
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	45	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	46	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	47	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	51	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	58	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting.ipynb.py.txt	historical_notebook_source_export	889	protein_mpnn_utils	commented	# Now, have to trace the function protein_mpnn_utils.tied_featurize
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V2.ipynb.py.txt	historical_notebook_source_export	33	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import loss_nll, loss_smoothed, gather_edges, gather_nodes, gather_nodes_t, cat_neighbors_nodes, _scores, _S_to_seq, tied_featurize
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V2.ipynb.py.txt	historical_notebook_source_export	34	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import StructureDataset, StructureDatasetPDB, ProteinMPNN
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V2.ipynb.py.txt	historical_notebook_source_export	46	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V2.ipynb.py.txt	historical_notebook_source_export	47	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V2.ipynb.py.txt	historical_notebook_source_export	48	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V2.ipynb.py.txt	historical_notebook_source_export	52	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V2.ipynb.py.txt	historical_notebook_source_export	59	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V4.ipynb.py.txt	historical_notebook_source_export	44	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V4.ipynb.py.txt	historical_notebook_source_export	45	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V4.ipynb.py.txt	historical_notebook_source_export	46	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V4.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V4.ipynb.py.txt	historical_notebook_source_export	980	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V4.ipynb.py.txt	historical_notebook_source_export	1371	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V5.ipynb.py.txt	historical_notebook_source_export	44	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V5.ipynb.py.txt	historical_notebook_source_export	45	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V5.ipynb.py.txt	historical_notebook_source_export	46	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V5.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V5.ipynb.py.txt	historical_notebook_source_export	980	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V5.ipynb.py.txt	historical_notebook_source_export	1371	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	44	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	45	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	46	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	980	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	1371	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	44	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	45	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	46	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	980	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	1372	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	33	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import loss_nll, loss_smoothed, gather_edges, gather_nodes, gather_nodes_t, cat_neighbors_nodes, _scores, _S_to_seq, tied_featurize
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	34	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import StructureDataset, StructureDatasetPDB, ProteinMPNN
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	46	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	47	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	48	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	52	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	59	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	33	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import loss_nll, loss_smoothed, gather_edges, gather_nodes, gather_nodes_t, cat_neighbors_nodes, _scores, _S_to_seq, tied_featurize
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	34	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import StructureDataset, StructureDatasetPDB, ProteinMPNN
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	46	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	47	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	48	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	52	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	979	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	1370	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	44	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	45	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	46	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	980	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	1372	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	44	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	45	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	46	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	980	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	1372	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	33	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import loss_nll, loss_smoothed, gather_edges, gather_nodes, gather_nodes_t, cat_neighbors_nodes, _scores, _S_to_seq, tied_featurize
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	34	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import StructureDataset, StructureDatasetPDB, ProteinMPNN
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	46	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	47	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	48	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	52	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	historical_notebook_source_export	59	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	33	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import loss_nll, loss_smoothed, gather_edges, gather_nodes, gather_nodes_t, cat_neighbors_nodes, _scores, _S_to_seq, tied_featurize
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	34	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import StructureDataset, StructureDatasetPDB, ProteinMPNN
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	46	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	47	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	48	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	52	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	979	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	historical_notebook_source_export	1370	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	44	weights_path,vanilla_model_weights	active_or_text	"weights_path = os.path.join(protein_mpnn_path,""vanilla_model_weights"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	45	v_48_020,model_name	active_or_text	"model_name = ""v_48_020"""
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	46	model_name,checkpoint_path,weights_path	active_or_text	"checkpoint_path = os.path.join(weights_path,model_name+"".pt"")"
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	980	ProteinMPNN(	active_or_text	class ProteinMPNN(nn.Module):
code_inventory_analysis/notebook_sources/git_sajid_additions/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	historical_notebook_source_export	1372	ProteinMPNN(	active_or_text	mpnn_model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	32	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import loss_nll, loss_smoothed, gather_edges, gather_nodes, gather_nodes_t, cat_neighbors_nodes, _scores, _S_to_seq, tied_featurize, parse_PDB
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	33	protein_mpnn_utils	active_or_text	from protein_mpnn_utils import StructureDataset, StructureDatasetPDB, ProteinMPNN
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	36	v_48_010	commented	#v_48_010=version with 48 edges 0.10A noise
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	37	v_48_002,v_48_010,v_48_020,v_48_030,model_name	active_or_text	"model_name = ""v_48_020"" #@param [""v_48_002"", ""v_48_010"", ""v_48_020"", ""v_48_030""]"
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	42	vanilla_model_weights	active_or_text	path_to_model_weights='/content/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights'
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	48	model_name,checkpoint_path	active_or_text	checkpoint_path = model_folder_path + f'{model_name}.pt'
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	50	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	54	ProteinMPNN(	active_or_text	model = ProteinMPNN(num_letters=21, node_features=hidden_dim, edge_features=hidden_dim, hidden_dim=hidden_dim, num_encoder_layers=num_layers, num_decoder_layers=num_layers, augment_eps=backbone_noise, k_neighbors=checkpoint['num_edges'])
code_inventory_analysis/notebook_sources/git_sajid_additions/proteinmpnn_quickdemo.ipynb.py.txt	historical_notebook_source_export	333	model_name	active_or_text	line = '>{}, score={}, fixed_chains={}, designed_chains={}, model_name={}\n{}\n'.format(name_, native_score_print, print_visible_chains, print_masked_chains, model_name, native_seq)
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting.ipynb"",""provenance"":[],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyOTUqinX1PaenhiKUOinaqW""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""504a31c8fcad4d309544b023cde675d1"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"":null,""_view_module"":""@jupyter-widg"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V2.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V2.ipynb"",""provenance"":[{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyPEruDXDGOhgKq7BUP/NoZX""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""660c7cfb29354d938b54669001132758"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"
